
---------- Begin Simulation Statistics ----------
simSeconds                                   0.642512                       # Number of seconds simulated (Second)
simTicks                                 642511504992                       # Number of ticks simulated (Tick)
finalTick                                642511504992                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   7166.50                       # Real time elapsed on the host (Second)
hostTickRate                                 89654820                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2267564                       # Number of bytes of host memory used (Byte)
simInsts                                   1000000006                       # Number of instructions simulated (Count)
simOps                                     1160112261                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   139538                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     161880                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       1540794977                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.540795                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.649016                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1654393675                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     7188                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1502212119                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                1899621                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            494288501                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined        1264741430                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                6649                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          1540724978                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.975003                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.732583                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                1045502335     67.86%     67.86% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                 123517287      8.02%     75.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                 100012857      6.49%     82.37% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  81333130      5.28%     87.64% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  96334575      6.25%     93.90% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                  42213283      2.74%     96.64% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                  32447196      2.11%     98.74% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                  11332683      0.74%     99.48% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                   8031632      0.52%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total            1540724978                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                 2618804      4.78%      4.78% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      4.78% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      4.78% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      4.78% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      4.78% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      4.78% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      4.78% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      4.78% # attempts to use FU when none available (Count)
