
---------- Begin Simulation Statistics ----------
simSeconds                                   1.146801                       # Number of seconds simulated (Second)
simTicks                                 1146801005801                       # Number of ticks simulated (Tick)
finalTick                                1146801005801                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   7811.99                       # Real time elapsed on the host (Second)
hostTickRate                                146800069                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2257284                       # Number of bytes of host memory used (Byte)
simInsts                                   1000000000                       # Number of instructions simulated (Count)
simOps                                     1084388561                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   128008                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     138811                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       3663900978                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               3.663901                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.272933                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1419604342                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                  3802462                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1444739608                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued               12126818                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            339018177                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         791630465                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               13022                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          3657665724                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.394990                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.191533                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                3148700968     86.08%     86.08% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                 160948482      4.40%     90.49% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                 103319963      2.82%     93.31% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  74489248      2.04%     95.35% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  77409776      2.12%     97.46% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                  43621806      1.19%     98.66% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                  27348012      0.75%     99.40% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                  12772502      0.35%     99.75% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                   9054967      0.25%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total            3657665724                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                 2033626      3.84%      3.84% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      3.84% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      3.84% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      3.84% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      3.84% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      3.84% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      3.84% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      3.84% # attempts to use FU when none available (Count)
