
---------- Begin Simulation Statistics ----------
simSeconds                                   0.231148                       # Number of seconds simulated (Second)
simTicks                                 231147882000                       # Number of ticks simulated (Tick)
finalTick                                231147882000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   6570.50                       # Real time elapsed on the host (Second)
hostTickRate                                 35179623                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2264060                       # Number of bytes of host memory used (Byte)
simInsts                                   1000000001                       # Number of instructions simulated (Count)
simOps                                     1132163591                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   152195                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     172310                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        462295765                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.462296                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.163117                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1235276741                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1933                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1195356236                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   5264                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            103115036                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         281425370                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  81                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           462195590                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.586256                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.929943                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  64464663     13.95%     13.95% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  92551551     20.02%     33.97% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  90872592     19.66%     53.63% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  79993259     17.31%     70.94% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  53675687     11.61%     82.55% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                  43020982      9.31%     91.86% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                  20086998      4.35%     96.21% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                   9488786      2.05%     98.26% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                   8041072      1.74%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             462195590                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                 2651454     17.91%     17.91% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     17.91% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     17.91% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     17.91% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     17.91% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     17.91% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     17.91% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     17.91% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%     17.91% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                    0      0.00%     17.91% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%     17.91% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                      0      0.00%     17.91% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAddAcc                   0      0.00%     17.91% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAlu                      0      0.00%     17.91% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCmp                      0      0.00%     17.91% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCvt                      0      0.00%     17.91% # attempts to use FU when none available (Count)
