
---------- Begin Simulation Statistics ----------
simSeconds                                   0.572615                       # Number of seconds simulated (Second)
simTicks                                 572615194308                       # Number of ticks simulated (Tick)
finalTick                                572615194308                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   7428.15                       # Real time elapsed on the host (Second)
hostTickRate                                 77087233                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2267564                       # Number of bytes of host memory used (Byte)
simInsts                                   1000000006                       # Number of instructions simulated (Count)
simOps                                     1160112261                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   134623                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     156178                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       2059766887                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               2.059766                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.485492                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1661679147                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     7214                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1516593700                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                2047345                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            501573999                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined        1282182080                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                6675                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          2059655485                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.736334                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.557187                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                1556192659     75.56%     75.56% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                 127263597      6.18%     81.73% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                 101681069      4.94%     86.67% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  82921207      4.03%     90.70% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  99120703      4.81%     95.51% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                  41765507      2.03%     97.54% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                  31040237      1.51%     99.04% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                  11711473      0.57%     99.61% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                   7959033      0.39%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total            2059655485                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                 2643451      4.90%      4.90% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      4.90% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      4.90% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      4.90% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      4.90% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      4.90% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      4.90% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      4.90% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%      4.90% # attempts to use FU when none available (Count)
